file,call,comment,refactoring,init,type,preprocessor,parameter,flow_control_stmt,access,cpp_feature,data_type,declaration,constructor,destructor,class,function
108117,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0
108122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108123,0,3,1,0,0,0,0,4,0,0,0,1,0,0,0,0
108124,0,1,3,0,0,2,0,1,0,0,0,0,0,0,0,1
108126,0,1,4,0,0,3,0,0,0,0,0,1,0,0,0,2
108133,5,0,2,0,0,0,9,0,0,0,0,4,0,0,0,0
108135,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
108139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108147,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
108152,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0
108153,0,6,6,0,0,2,4,2,0,0,0,2,0,0,0,3
108156,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2
108158,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1
108159,1,2,13,3,0,4,4,2,0,0,0,0,0,0,0,0
108160,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0
108162,1,0,6,0,0,1,1,0,2,0,0,0,0,0,0,0
108163,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0
108168,13,80,875,1,2,114,65,49,0,0,1,44,3,1,2,26
108172,51,154,1539,3,17,145,164,148,3,0,10,157,4,1,1,45
108175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108178,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1
108179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108181,2,1,16,0,0,0,4,2,0,0,0,3,0,0,0,3
108183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108184,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0
108190,0,0,2,0,0,0,2,1,0,0,0,2,0,0,0,0
108191,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
108194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108201,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
108203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
108205,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
108221,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,2
108235,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
108241,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0
108243,1,1,2,0,0,2,0,4,0,0,1,5,0,0,0,2
108244,0,1,6,0,0,0,1,2,0,0,0,0,0,0,0,2
108246,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
108248,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108249,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108251,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108253,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108254,3,0,6,0,0,0,2,0,0,0,0,2,0,0,0,1
108255,0,2,3,0,0,3,1,20,0,0,0,7,0,0,0,0
108263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108264,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108267,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108269,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0
108270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108272,0,0,35,0,0,0,3,3,0,0,0,0,0,0,0,0
108273,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,4
108274,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2
108275,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0
108276,1,6,0,0,0,0,0,1,0,0,0,5,0,0,0,2
108277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108278,1,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0
108279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108281,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0
108286,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0
108287,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0
108288,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
108289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108293,0,2,0,0,0,0,4,6,0,0,0,0,0,0,0,0
108296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
108297,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
108306,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
108309,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
108312,0,0,32,0,0,1,4,0,0,0,0,0,0,0,0,0
108313,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108314,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
108315,0,4,4,0,0,4,0,2,0,0,0,2,0,0,0,2
108317,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
108318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108325,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
108326,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
108328,76,55,377,9,43,28,83,72,0,1,4,98,0,0,0,75
108329,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108332,0,29,87,0,0,494,15,15,1,0,2,12,0,0,0,10
108333,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
108337,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0
108345,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,2
108346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108349,2,0,0,0,0,6,5,0,0,0,0,2,0,0,0,1
108350,0,2,2,0,0,0,0,2,0,0,0,2,0,1,0,1
108351,1,6,2,0,0,7,0,2,0,0,0,5,0,0,0,2
108354,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
108362,0,0,10,0,0,1,0,1,0,0,0,1,0,0,0,0
108365,0,0,10,0,0,1,0,1,0,0,0,1,0,0,0,0
108366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
108370,1,9,50,0,1,8,7,8,0,1,1,7,0,0,0,3
108371,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2
108372,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108373,3,0,24,1,0,0,10,1,0,0,0,0,0,0,0,0
108374,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,1
108375,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108378,5,5,3,0,0,4,19,2,0,0,0,3,0,0,0,1
108379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108380,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108381,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
108382,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108383,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
108384,1,4,11,0,0,3,0,2,0,1,0,3,0,0,0,0
108385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108386,0,0,8,1,0,0,4,5,0,0,0,0,0,0,0,0
108387,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0
108388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108389,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0
108390,2,3,5,0,0,2,1,2,0,0,0,2,0,0,0,1
108391,0,5,0,0,0,0,3,2,0,0,0,0,0,0,0,0
108392,0,17,2,0,0,0,0,0,0,0,0,2,0,0,0,0
108396,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
108398,0,2,31,0,0,0,3,3,0,0,0,3,0,0,0,4
108403,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0
108408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108411,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1
108412,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
108413,2,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0
108415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108416,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
108417,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
108418,3,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0
108420,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
108423,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,1
108432,0,28,99,0,0,1,4,0,0,0,0,2,0,0,0,0
108436,0,28,99,0,0,1,4,0,0,0,0,2,0,0,0,0
108438,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0
108439,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
108440,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
108441,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2
108442,0,4,47,0,0,6,0,4,0,0,0,5,0,0,0,0
108444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108445,2,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0
108447,7,17,61,0,0,119,16,13,0,0,2,20,0,2,0,24
108448,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108449,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108450,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
108451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108459,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0
108462,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0
108463,0,2,10,0,0,2,0,0,0,0,0,0,0,0,0,3
108464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
108472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108475,0,28,99,0,0,1,4,0,0,0,0,2,0,0,0,0
108479,0,0,12,0,0,0,350,0,0,0,0,0,0,0,0,0
108484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108488,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2
108490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108493,0,0,10,0,0,1,0,1,0,0,0,1,0,0,0,0
108497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
108499,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
108502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108506,0,2,3,0,0,1,0,8,0,0,1,3,0,0,0,0
108512,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0
108513,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
108523,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
108530,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108532,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
108533,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
108535,1,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0
108537,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108539,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108545,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
108546,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
108547,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108554,0,0,210,0,0,0,104,1,0,0,0,101,0,0,0,0
108555,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
108558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108559,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108561,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108563,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
108564,0,10,0,0,0,2,0,17,0,0,0,2,0,0,0,1
108565,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
108567,0,3,22,0,2,0,9,3,0,0,0,3,0,0,0,0
108568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108569,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
108570,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
108571,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2
108576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108580,3,2,46,0,0,0,0,1,0,0,0,1,0,0,0,0
108581,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108589,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0
108591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108599,0,17,0,0,0,1,0,1,1,0,0,1,1,1,1,3
108600,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
108603,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
108604,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
108605,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0
108606,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0
108610,2,0,0,0,0,8,2,2,0,0,0,1,0,0,0,0
108612,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
108613,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
108614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108615,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
108616,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
108617,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
108624,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0
108625,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
108626,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
108627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108628,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
108629,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0
108630,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,1
108632,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
108633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108634,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0
108635,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,1
108636,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,2
108637,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,1
108638,3,12,4,0,0,14,9,8,0,0,1,10,2,0,0,5
108639,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
108640,0,2,0,0,0,2,6,1,0,0,0,2,0,0,0,1
108642,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
108643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108648,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,1
108651,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108655,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,1
108656,0,0,2,0,0,1,0,5,0,0,1,2,0,0,0,1
108659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108663,0,2,5,0,0,1,0,3,0,0,0,0,0,0,0,0
108664,0,2,2,0,0,1,0,1,0,0,1,3,1,0,1,2
108667,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108675,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,1
108679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108688,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
108690,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
108691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108693,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
108694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
108699,0,2,1,0,0,5,2,2,0,0,0,1,0,0,1,3
108700,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
108703,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0
108704,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
108705,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
108709,4,21,69,0,0,24,8,3,0,0,2,14,0,0,0,6
108714,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0
108717,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
108719,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2
108721,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108725,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0
108726,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,2
108727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108729,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1
108730,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,2
108733,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108739,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0
108740,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0
108741,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
108744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108749,1,0,2,0,0,2,4,0,0,0,0,3,0,0,0,0
108753,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
108757,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0
108759,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108760,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
108764,0,3,0,0,0,1,0,4,0,0,0,2,0,0,0,0
108766,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
108767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108768,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2
108771,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
108772,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
108773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108776,28,62,375,0,3,34,145,49,1,0,0,127,1,3,1,31
108783,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0
108785,3,4,0,0,0,0,12,1,0,0,0,6,0,0,0,0
108786,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
108787,1,4,7,0,0,2,0,0,0,0,0,5,0,0,0,8
108788,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1
108789,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
108790,0,2,6,0,0,0,0,0,0,0,2,1,0,0,0,2
108791,0,8,132,0,0,0,2,0,0,0,0,0,0,0,0,0
108792,1,8,24,0,1,0,3,7,0,0,3,3,2,2,0,5
108796,1,8,24,0,1,0,3,7,0,0,3,3,2,2,0,5
108799,5,1,22,0,0,1,8,0,0,0,0,3,0,0,0,0
108800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108801,0,1,0,0,1,0,2,2,0,0,0,2,0,0,0,0
108803,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
108805,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0
108806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108809,0,3,0,0,0,0,3,1,0,0,0,1,0,0,0,0
108811,0,0,8,0,0,4,0,0,0,0,0,2,0,0,0,0
108820,0,2,0,0,0,3,0,0,0,0,0,6,0,0,0,3
108821,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0
108823,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108836,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108849,0,2,0,0,0,11,0,4,0,0,4,0,0,0,0,2
108850,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
108852,0,6,0,0,0,0,0,3,0,0,0,7,0,0,0,2
108853,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
108854,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0
108856,0,6,0,0,0,0,2,2,0,0,0,1,0,0,0,3
108857,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
108866,0,2,24,0,0,3,24,0,0,0,0,1,0,0,2,0
108869,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
108871,0,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0
108872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108874,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
108876,0,84,1164,0,0,0,6,0,0,0,2,0,0,0,0,0
108877,0,0,1,0,0,29,1,0,0,0,0,1,0,0,0,0
108878,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108879,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
108880,0,2,24,0,0,3,24,0,0,0,0,1,0,0,2,0
108881,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108882,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0
108883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108885,2,1,1,0,0,0,0,3,0,0,0,3,0,0,0,1
108886,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0
108887,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108888,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
108889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108890,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108892,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
108893,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108910,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0
108916,31,3,37,0,0,0,2,0,0,0,0,3,0,0,0,0
108917,0,0,1,0,0,6,0,2,0,0,0,1,0,0,0,1
108918,31,3,37,0,0,6,2,2,0,0,0,4,0,0,0,1
108921,0,2,4,0,0,12,10,6,0,0,1,1,0,0,0,0
108922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108923,1,1,1,0,0,4,2,2,0,0,1,2,0,0,0,0
108924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108925,0,2,0,0,0,14,0,0,0,0,0,3,0,0,0,2
108926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108927,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108934,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
108936,0,3,14,0,0,0,0,1,0,0,0,2,0,0,0,0
108937,3,13,31,1,0,2,7,11,0,3,0,5,0,0,0,15
108939,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
108945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
108948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108952,0,3,0,0,0,0,6,0,0,0,2,0,0,0,0,1
108953,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108955,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108957,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
108960,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0
108962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108964,1,6,32,0,0,1,4,1,0,0,0,5,0,0,0,7
108970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108972,1,6,32,0,0,1,4,1,0,0,0,5,0,0,0,7
108973,2,1,28,0,1,8,6,2,0,0,2,9,1,0,2,1
108975,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108976,2,6,35,0,0,1,6,1,0,0,0,5,0,0,0,7
108978,0,6,2,0,0,0,10,1,0,0,0,3,0,0,0,1
108981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108985,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
108986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
108988,0,1,2,0,0,1,0,0,0,0,1,4,0,0,0,7
108990,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
108994,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
108995,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0
109000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109009,2,6,234,0,0,2,7,2,0,0,0,6,0,0,0,6
109010,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6
109011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109012,20,0,159,0,0,1,12,1,0,0,0,14,0,0,0,1
109013,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109016,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0
109020,0,0,1,0,0,4,1,5,0,0,0,1,0,0,0,0
109021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109023,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
109024,4,14,207,0,0,4,78,16,1,1,3,17,0,0,0,5
109025,4,14,207,0,0,4,78,16,1,1,3,17,0,0,0,5
109030,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109031,0,717,106874,0,0,498,8102,0,8,0,0,16,0,0,0,0
109032,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
