revision,unique_types,entropy
105971,1,0.0
105974,2,0.235
105977,2,0.235
105980,4,0.469
105982,0,0.0
105984,0,0.0
105985,3,0.406
105986,2,0.256
105990,1,0.0
105993,0,0.0
106001,2,0.256
106002,5,0.576
106004,3,0.39
106008,0,0.0
106019,0,0.0
106020,1,0.0
106022,1,0.0
106023,1,0.0
106026,1,0.0
106027,3,0.384
106028,1,0.0
106029,1,0.0
106030,7,0.569
106031,1,0.0
106032,2,0.256
106034,1,0.0
106037,1,0.0
106040,0,0.0
106044,0,0.0
106045,5,0.56
106046,1,0.0
106048,1,0.0
106049,5,0.486
106051,1,0.0
106053,1,0.0
106055,1,0.0
106056,7,0.671
106058,7,0.671
106060,10,0.566
106061,1,0.0
106064,1,0.0
106068,1,0.0
106070,1,0.0
106072,12,0.445
106073,1,0.0
106074,0,0.0
106075,3,0.406
106076,8,0.504
106077,4,0.512
106078,0,0.0
106079,3,0.392
106080,6,0.386
106081,0,0.0
106082,6,0.581
106083,5,0.466
106084,5,0.493
106085,1,0.0
106091,2,0.256
106092,5,0.594
106093,3,0.384
106094,1,0.0
106097,1,0.0
106098,4,0.488
106100,5,0.556
106101,2,0.256
106109,3,0.373
106110,5,0.562
106111,1,0.0
106113,0,0.0
106114,2,0.256
106116,2,0.256
106117,1,0.0
106120,10,0.566
106122,10,0.566
106123,1,0.0
106124,1,0.0
106126,2,0.256
106133,2,0.208
106135,5,0.509
106136,2,0.256
106137,7,0.687
106138,1,0.0
106140,1,0.0
106141,4,0.389
106147,1,0.0
106148,1,0.0
106154,4,0.389
106156,2,0.208
106158,2,0.235
106162,1,0.0
106164,4,0.389
106170,1,0.0
106171,1,0.0
106173,1,0.0
106174,5,0.491
106175,2,0.256
106176,7,0.705
106177,6,0.482
106179,5,0.559
106187,1,0.0
106193,4,0.389
106204,1,0.0
106209,5,0.536
106210,0,0.0
106211,0,0.0
106213,0,0.0
106214,1,0.0
106215,2,0.256
106219,2,0.235
106220,2,0.235
106221,2,0.235
106222,4,0.492
106223,0,0.0
106224,7,0.68
106225,2,0.235
106226,2,0.208
106227,2,0.151
106229,0,0.0
106236,3,0.373
106237,5,0.554
106238,1,0.0
106240,1,0.0
106243,0,0.0
106247,9,0.732
106248,4,0.426
106249,7,0.665
106250,3,0.406
106251,8,0.658
106258,3,0.384
106259,0,0.0
106260,2,0.256
106261,1,0.0
106262,11,0.779
106263,7,0.663
106268,13,0.416
106270,3,0.32
106282,2,0.256
106284,2,0.208
106285,1,0.0
106286,8,0.484
106288,1,0.0
106289,0,0.0
106298,1,0.0
106302,6,0.622
106303,4,0.512
106305,1,0.0
106310,2,0.235
106311,4,0.491
106312,1,0.0
106313,5,0.562
106315,2,0.235
106318,3,0.351
106320,0,0.0
106321,2,0.256
106322,1,0.0
106324,2,0.235
106325,1,0.0
106326,1,0.0
106327,1,0.0
106328,0,0.0
106329,1,0.0
106330,0,0.0
106331,2,0.235
106332,1,0.0
106334,0,0.0
106335,8,0.42
106336,1,0.0
106339,1,0.0
106340,0,0.0
106341,1,0.0
106342,0,0.0
106343,1,0.0
106344,0,0.0
106345,0,0.0
106346,0,0.0
106347,1,0.0
106348,0,0.0
106349,3,0.351
106350,1,0.0
106351,3,0.398
106352,3,0.32
106353,2,0.151
106354,2,0.196
106356,3,0.398
106357,1,0.0
106359,0,0.0
106360,4,0.331
106361,1,0.0
106364,1,0.0
106367,1,0.0
106368,7,0.704
106369,3,0.373
106383,2,0.235
106384,0,0.0
106388,13,0.402
106392,3,0.32
106395,14,0.684
106396,4,0.459
106397,4,0.396
106406,14,0.682
106407,3,0.32
106408,9,0.732
106409,4,0.426
106410,7,0.665
106411,3,0.406
106412,8,0.658
106413,4,0.202
106414,5,0.463
106416,0,0.0
106417,1,0.0
106418,1,0.0
106419,1,0.0
106420,0,0.0
106421,1,0.0
106423,4,0.492
106425,9,0.702
106434,0,0.0
106437,2,0.151
106438,1,0.0
106439,11,0.747
106440,1,0.0
106441,13,0.692
106443,4,0.411
106446,0,0.0
106449,2,0.235
106450,1,0.0
106451,3,0.373
106453,2,0.256
106458,6,0.64
106459,2,0.208
106465,3,0.351
106468,1,0.0
106472,2,0.256
106474,1,0.0
106480,7,0.637
106481,5,0.32
106482,2,0.221
106483,7,0.579
106484,4,0.492
106489,10,0.708
106490,1,0.0
106491,0,0.0
106493,2,0.076
106497,1,0.0
106498,6,0.369
106499,2,0.076
106500,1,0.0
106501,4,0.455
106503,5,0.534
106504,3,0.384
106506,1,0.0
106507,1,0.0
106512,0,0.0
106513,1,0.0
106515,2,0.256
106516,6,0.369
106517,1,0.0
106521,2,0.256
106523,1,0.0
106524,4,0.426
106526,2,0.252
106528,1,0.0
106529,3,0.384
106530,2,0.256
106531,4,0.443
106532,0,0.0
106537,1,0.0
106538,2,0.208
106539,1,0.0
106540,2,0.256
106541,6,0.62
106542,2,0.235
106544,3,0.05
106549,2,0.073
106559,2,0.256
106560,1,0.0
106562,4,0.396
106564,2,0.256
106568,4,0.512
106569,2,0.256
106570,1,0.0
106571,8,0.684
106572,1,0.0
106573,2,0.256
106578,1,0.0
106581,3,0.406
106584,2,0.112
106585,2,0.256
106590,0,0.0
106591,1,0.0
106594,1,0.0
106599,2,0.252
106603,2,0.256
106610,1,0.0
106611,2,0.208
106615,2,0.235
106617,3,0.05
106622,0,0.0
106623,1,0.0
106624,2,0.252
106625,2,0.256
106626,2,0.256
106627,1,0.0
106628,0,0.0
106629,0,0.0
106632,1,0.0
106640,3,0.406
106641,1,0.0
106642,3,0.384
106643,1,0.0
106645,3,0.384
106646,1,0.0
106648,1,0.0
106651,4,0.456
106652,2,0.244
106653,2,0.256
106655,2,0.166
106656,2,0.235
106657,1,0.0
106659,1,0.0
106663,2,0.256
106670,1,0.0
106671,3,0.406
106676,3,0.398
106677,3,0.406
106682,2,0.104
106684,2,0.104
106685,4,0.467
106687,5,0.576
106688,2,0.185
106689,2,0.256
106695,3,0.143
106696,4,0.459
106697,4,0.459
106702,4,0.426
106703,5,0.562
106704,4,0.148
106705,3,0.384
106708,4,0.459
106710,2,0.235
106717,15,0.714
106720,1,0.0
106721,4,0.491
106722,1,0.0
106723,3,0.292
106726,4,0.492
106727,2,0.256
106729,0,0.0
106731,1,0.0
106732,1,0.0
106738,3,0.351
106739,10,0.765
106740,1,0.0
106741,0,0.0
106743,3,0.39
106748,1,0.0
106749,1,0.0
106750,1,0.0
106753,4,0.459
106758,9,0.732
106759,4,0.426
106760,7,0.665
106761,3,0.406
106762,8,0.647
106763,5,0.463
106764,5,0.245
106766,2,0.185
106767,4,0.418
106768,4,0.402
106770,2,0.196
106773,4,0.488
106775,4,0.418
106778,3,0.143
106779,3,0.384
106780,1,0.0
106785,4,0.402
106787,5,0.576
106788,1,0.0
106789,3,0.32
106790,3,0.384
106792,5,0.576
106793,4,0.418
106795,0,0.0
106798,5,0.576
106799,4,0.418
106801,1,0.0
106802,3,0.32
106803,3,0.384
106804,1,0.0
106813,1,0.0
106815,1,0.0
106820,0,0.0
106821,3,0.32
106822,3,0.384
106824,4,0.418
106825,2,0.208
106826,3,0.373
106828,1,0.0
106829,1,0.0
106830,7,0.598
106832,0,0.0
106833,7,0.598
106834,0,0.0
106835,7,0.647
106836,0,0.0
106839,11,0.734
106843,3,0.094
106844,4,0.459
106847,0,0.0
106849,3,0.384
106850,8,0.516
106851,1,0.0
106852,0,0.0
106853,2,0.256
106854,3,0.351
106855,1,0.0
106857,1,0.0
106858,2,0.252
106859,1,0.0
106860,3,0.373
106861,1,0.0
106870,4,0.107
106871,2,0.256
106872,1,0.0
106873,0,0.0
106874,0,0.0
106876,0,0.0
106877,1,0.0
106879,3,0.406
106880,2,0.196
106881,2,0.256
106882,1,0.0
106886,4,0.402
106887,1,0.0
106888,1,0.0
106889,1,0.0
106890,1,0.0
106894,1,0.0
106897,4,0.288
106899,1,0.0
106902,6,0.6
106903,1,0.0
106908,11,0.734
106910,7,0.547
106917,6,0.521
106918,3,0.384
106922,1,0.0
106926,7,0.598
106928,6,0.558
106932,2,0.235
106933,2,0.256
106934,5,0.517
106937,3,0.351
106938,4,0.491
106939,1,0.0
106940,2,0.185
106945,5,0.481
106947,3,0.113
106951,8,0.671
106952,8,0.684
106953,1,0.0
106960,3,0.384
106964,2,0.235
106965,4,0.491
106966,2,0.151
106967,2,0.185
106968,5,0.298
106969,6,0.465
106970,2,0.256
106973,4,0.397
106975,2,0.256
106976,5,0.524
106978,3,0.346
106979,1,0.0
106981,2,0.235
106987,3,0.346
106989,1,0.0
106990,1,0.0
106993,4,0.484
106995,3,0.384
106996,1,0.0
106998,7,0.66
107000,1,0.0
107002,4,0.426
107004,3,0.406
107006,5,0.463
107007,1,0.0
107008,0,0.0
107010,1,0.0
107012,7,0.66
107017,2,0.256
107018,1,0.0
107022,5,0.576
107023,2,0.256
107024,2,0.256
107025,2,0.235
107026,0,0.0
107029,5,0.46
107030,2,0.235
107031,1,0.0
107032,1,0.0
107033,2,0.256
107034,1,0.0
107036,2,0.256
107037,3,0.384
107038,7,0.66
107039,6,0.627
107044,5,0.531
107045,1,0.0
107046,7,0.666
107048,1,0.0
107049,1,0.0
107050,1,0.0
107053,9,0.6
107054,3,0.384
107055,3,0.279
107057,1,0.0
107058,2,0.256
107059,6,0.328
107063,3,0.351
107064,4,0.473
107065,9,0.662
107066,2,0.185
107067,3,0.32
107070,4,0.492
107071,1,0.0
107072,9,0.743
107073,5,0.432
107074,4,0.424
107075,6,0.543
107076,1,0.0
107079,1,0.0
107080,0,0.0
107081,2,0.256
107101,3,0.373
107102,2,0.235
107104,0,0.0
107105,0,0.0
107106,1,0.0
107107,3,0.318
107108,6,0.467
107109,1,0.0
107114,4,0.286
107119,8,0.679
107122,1,0.0
107124,5,0.237
107127,7,0.598
107129,6,0.558
107133,1,0.0
107134,2,0.235
107136,5,0.237
107137,5,0.56
107138,5,0.484
107140,2,0.208
107142,3,0.332
107146,5,0.501
107147,1,0.0
107152,1,0.0
107155,2,0.172
107156,1,0.0
107157,1,0.0
107163,0,0.0
107164,6,0.569
107165,2,0.256
107166,0,0.0
107169,1,0.0
107174,0,0.0
107176,2,0.256
107179,0,0.0
107180,8,0.525
107181,3,0.406
107182,3,0.406
107183,3,0.406
107184,1,0.0
107185,1,0.0
107186,1,0.0
107187,1,0.0
107188,0,0.0
107195,2,0.235
107199,2,0.256
107200,9,0.653
107201,3,0.356
107202,1,0.0
107203,6,0.576
107204,2,0.185
107209,0,0.0
107212,1,0.0
107218,3,0.39
107219,3,0.38
107221,1,0.0
107223,1,0.0
107227,1,0.0
107228,1,0.0
107230,1,0.0
107231,4,0.459
107232,5,0.48
107233,1,0.0
107236,1,0.0
107237,1,0.0
107240,1,0.0
107241,3,0.313
107242,1,0.0
107246,6,0.579
107247,4,0.426
107248,7,0.615
107249,1,0.0
107251,2,0.256
107258,1,0.0
107259,3,0.384
107260,1,0.0
107261,2,0.235
107262,2,0.068
107263,1,0.0
107270,1,0.0
107275,1,0.0
107277,7,0.479
107278,7,0.479
107282,7,0.469
107283,2,0.235
107289,1,0.0
107292,7,0.661
107293,11,0.157
107297,15,0.668
107302,15,0.694
107303,14,0.704
107304,12,0.623
107317,15,0.691
107320,2,0.249
107321,5,0.33
107322,2,0.256
107323,2,0.235
107326,8,0.66
107327,2,0.235
107328,3,0.406
107329,1,0.0
107330,0,0.0
107332,1,0.0
107333,2,0.235
107335,2,0.256
107337,8,0.571
107338,3,0.351
107339,1,0.0
107340,1,0.0
107341,4,0.491
107342,6,0.626
107343,7,0.704
107344,3,0.373
107345,3,0.384
107346,2,0.09
107347,1,0.0
107348,8,0.681
107350,1,0.0
107353,2,0.256
107355,4,0.416
107357,0,0.0
107359,1,0.0
107360,2,0.256
107365,0,0.0
107366,7,0.644
107369,2,0.256
107370,2,0.256
107376,2,0.256
107378,2,0.256
107379,4,0.473
107385,4,0.473
107386,4,0.473
107388,6,0.426
107391,2,0.235
107392,6,0.444
107393,4,0.459
107394,2,0.185
107395,0,0.0
107399,1,0.0
107401,4,0.459
107417,1,0.0
107418,1,0.0
107421,0,0.0
107422,7,0.646
107423,5,0.39
107426,5,0.39
107427,1,0.0
107428,3,0.296
107430,5,0.575
107433,1,0.0
107434,3,0.296
107441,5,0.575
107444,2,0.249
107445,5,0.33
107446,2,0.256
107447,2,0.235
107450,8,0.66
107451,2,0.235
107452,3,0.406
107453,1,0.0
107454,0,0.0
107456,1,0.0
107457,2,0.235
107459,2,0.256
107462,3,0.351
107463,1,0.0
107464,1,0.0
107467,7,0.704
107469,3,0.384
107471,1,0.0
107472,8,0.681
107481,2,0.256
107482,1,0.0
107485,5,0.39
107488,2,0.256
107489,3,0.384
107497,5,0.39
107498,0,0.0
107504,1,0.0
107505,7,0.657
107508,0,0.0
107510,0,0.0
107511,1,0.0
107513,3,0.384
107514,6,0.617
107515,5,0.479
107517,1,0.0
107518,6,0.507
107523,1,0.0
107525,2,0.256
107526,4,0.492
107527,5,0.39
107530,2,0.256
107532,0,0.0
107533,7,0.457
107538,9,0.671
107539,2,0.139
107542,1,0.0
107543,4,0.283
107544,0,0.0
107549,8,0.544
107553,1,0.0
107554,2,0.235
107560,0,0.0
107563,2,0.221
107569,1,0.0
107571,2,0.145
107572,1,0.0
107580,2,0.208
107581,8,0.694
107582,0,0.0
107583,0,0.0
107592,0,0.0
107600,1,0.0
107602,8,0.694
107607,2,0.117
107612,1,0.0
107613,0,0.0
107616,1,0.0
107617,1,0.0
107618,1,0.0
107619,3,0.4
107620,1,0.0
107621,4,0.512
107622,3,0.32
107625,3,0.384
107626,8,0.752
107627,8,0.66
107628,3,0.406
107630,1,0.0
107638,4,0.496
107639,1,0.0
107640,2,0.058
107641,5,0.478
107642,7,0.441
107643,4,0.484
107653,3,0.406
107676,1,0.0
107680,5,0.28
107683,1,0.0
107684,5,0.28
107687,8,0.706
107688,8,0.666
107689,1,0.0
107707,0,0.0
107710,0,0.0
107711,1,0.0
107714,1,0.0
107715,1,0.0
107717,5,0.522
107718,7,0.705
107722,3,0.4
107723,5,0.584
107727,1,0.0
107728,0,0.0
107729,2,0.256
107732,1,0.0
107733,3,0.406
107734,5,0.56
107736,6,0.548
107739,6,0.548
107740,7,0.678
107745,1,0.0
107749,1,0.0
107751,3,0.384
107752,6,0.498
107753,5,0.512
107754,3,0.384
107755,2,0.235
107756,4,0.477
107757,4,0.473
107758,1,0.0
107759,2,0.235
107760,6,0.482
107761,3,0.39
107762,4,0.48
107764,3,0.39
107766,0,0.0
107767,1,0.0
107768,1,0.0
107769,1,0.0
107770,3,0.398
107771,1,0.0
107773,4,0.492
107774,7,0.552
107776,3,0.338
107778,5,0.427
107779,6,0.608
107781,2,0.185
107782,8,0.632
107794,1,0.0
107797,1,0.0
107799,0,0.0
107802,1,0.0
107803,2,0.235
107804,6,0.584
107805,4,0.382
107806,7,0.333
107807,5,0.529
107808,1,0.0
107809,2,0.256
107810,3,0.351
107811,1,0.0
107812,2,0.235
107813,4,0.488
107817,1,0.0
107820,6,0.55
107827,7,0.497
107828,6,0.411
107830,3,0.406
107831,1,0.0
107832,3,0.313
107833,2,0.235
107834,9,0.633
107836,7,0.221
107837,3,0.32
107838,1,0.0
107842,1,0.0
107843,1,0.0
107844,1,0.0
107845,2,0.235
107848,2,0.222
107849,1,0.0
107850,5,0.572
107854,3,0.384
107855,4,0.448
107856,2,0.256
107857,0,0.0
107858,1,0.0
107859,0,0.0
107860,3,0.332
107861,2,0.256
107862,3,0.351
107864,4,0.512
107865,2,0.256
107866,7,0.697
107867,4,0.429
107868,2,0.129
107869,5,0.562
107870,1,0.0
107871,7,0.634
107872,3,0.332
107873,2,0.256
107874,1,0.0
107875,5,0.29
107880,1,0.0
107882,7,0.503
107885,5,0.517
107886,3,0.384
107893,6,0.498
107894,5,0.512
107895,3,0.384
107896,2,0.235
107897,1,0.0
107898,2,0.235
107899,6,0.482
107900,5,0.29
107901,8,0.731
107902,4,0.512
107905,2,0.256
107907,7,0.677
107910,7,0.677
107912,3,0.384
107913,4,0.42
107914,1,0.0
107916,4,0.505
107917,4,0.473
107920,8,0.708
107923,2,0.256
107924,3,0.231
107925,3,0.384
107935,2,0.235
107936,2,0.151
107937,2,0.185
107938,5,0.572
107939,6,0.095
107941,5,0.438
107942,2,0.256
107943,5,0.515
107944,1,0.0
107945,1,0.0
107946,5,0.578
107947,1,0.0
107948,4,0.443
107949,7,0.146
107951,2,0.256
107952,2,0.256
107958,2,0.235
107959,1,0.0
107960,1,0.0
107961,9,0.775
107962,3,0.384
107963,1,0.0
107965,3,0.406
107968,1,0.0
107969,1,0.0
107970,1,0.0
107971,0,0.0
107974,0,0.0
107980,1,0.0
107981,2,0.235
107986,0,0.0
107987,0,0.0
107988,2,0.256
107995,0,0.0
107998,4,0.492
108005,1,0.0
108008,1,0.0
108009,7,0.521
108010,1,0.0
108011,7,0.585
108012,7,0.64
108013,2,0.256
108016,2,0.249
108023,0,0.0
108025,1,0.0
108030,4,0.488
108032,1,0.0
108033,1,0.0
108035,5,0.427
108037,7,0.678
108055,3,0.39
108056,2,0.235
108075,2,0.256
108078,6,0.548
108080,4,0.491
108084,4,0.462
108087,1,0.0
108088,4,0.499
108090,4,0.512
108091,3,0.406
108093,1,0.0
108094,4,0.472
108095,7,0.562
108096,1,0.0
108097,4,0.472
108100,1,0.0
108102,4,0.421
108103,1,0.0
108105,7,0.581
108110,1,0.0
108111,3,0.358
108112,1,0.0
108113,1,0.0
108114,2,0.235
108115,7,0.679
108117,4,0.491
108122,1,0.0
108123,4,0.449
108124,5,0.552
108126,5,0.542
108133,4,0.465
108135,2,0.235
108139,1,0.0
108143,1,0.0
108147,1,0.0
108152,2,0.151
108153,7,0.679
108156,3,0.39
108158,4,0.491
108159,7,0.6
108160,2,0.129
108162,5,0.478
108163,2,0.129
108168,14,0.45
108172,15,0.519
108175,0,0.0
108178,4,0.459
108179,0,0.0
108180,1,0.0
108181,7,0.562
108183,2,0.256
108184,4,0.491
108190,4,0.499
108191,2,0.256
108194,1,0.0
108195,1,0.0
108198,1,0.0
108201,2,0.235
108203,1,0.0
108205,1,0.0
108221,5,0.552
108235,2,0.256
108241,2,0.208
108243,8,0.703
108244,5,0.501
108246,1,0.0
108248,1,0.0
108249,1,0.0
108250,1,0.0
108251,2,0.256
108253,2,0.256
108254,5,0.531
108255,6,0.487
108263,1,0.0
108264,2,0.208
108266,0,0.0
108267,3,0.384
108269,3,0.353
108270,1,0.0
108272,3,0.191
108273,3,0.392
108274,3,0.353
108275,3,0.39
108276,5,0.503
108277,0,0.0
108278,4,0.475
108279,0,0.0
108281,2,0.221
108286,2,0.071
108287,3,0.384
108288,1,0.0
108289,1,0.0
108293,3,0.373
108296,2,0.235
108297,1,0.0
108306,2,0.208
108309,2,0.208
108312,3,0.171
108313,2,0.256
108314,1,0.0
108315,6,0.641
108317,2,0.256
108318,1,0.0
108322,0,0.0
108325,4,0.492
108326,1,0.0
108328,12,0.711
108329,1,0.0
108332,9,0.354
108333,1,0.0
108337,3,0.373
108345,4,0.499
108346,0,0.0
108347,0,0.0
108349,5,0.526
108350,6,0.646
108351,7,0.648
108354,3,0.406
108362,4,0.293
108365,4,0.293
108366,1,0.0
108370,11,0.612
108371,2,0.235
108372,1,0.0
108373,5,0.381
108374,3,0.313
108375,1,0.0
108377,2,0.256
108378,8,0.628
108379,1,0.0
108380,1,0.0
108381,2,0.256
108382,1,0.0
108383,2,0.139
108384,7,0.599
108385,1,0.0
108386,4,0.447
108387,2,0.256
108388,1,0.0
108389,3,0.384
108390,8,0.721
108391,3,0.38
108392,3,0.229
108396,1,0.0
108398,6,0.424
108403,2,0.252
108408,0,0.0
108409,0,0.0
108410,0,0.0
108411,3,0.384
108412,2,0.1
108413,3,0.332
108415,0,0.0
108416,3,0.373
108417,2,0.256
108418,4,0.455
108420,2,0.253
108423,5,0.572
108432,5,0.279
108436,5,0.279
108438,2,0.235
108439,4,0.512
108440,2,0.235
108441,4,0.499
108442,5,0.367
108444,1,0.0
108445,3,0.335
108447,10,0.639
108448,2,0.151
108449,2,0.256
108450,2,0.235
108451,0,0.0
108459,4,0.492
108462,2,0.221
108463,4,0.414
108464,2,0.235
108472,1,0.0
108473,1,0.0
108475,5,0.279
108479,2,0.054
108484,0,0.0
108485,0,0.0
108488,4,0.492
108490,0,0.0
108493,4,0.293
108497,2,0.256
108499,2,0.256
108502,1,0.0
108504,0,0.0
108506,6,0.562
108512,2,0.175
108513,1,0.0
108523,1,0.0
108530,1,0.0
108532,2,0.253
108533,1,0.0
108535,3,0.32
108537,2,0.235
108539,1,0.0
108540,1,0.0
108545,2,0.151
108546,1,0.0
108547,2,0.235
108554,4,0.388
108555,3,0.406
108558,0,0.0
108559,3,0.384
108561,2,0.256
108563,2,0.256
108564,5,0.426
108565,2,0.235
108567,6,0.509
108568,1,0.0
108569,1,0.0
108570,2,0.139
108571,3,0.398
108576,1,0.0
108579,1,0.0
108580,5,0.206
108581,2,0.256
108582,1,0.0
108583,1,0.0
108589,3,0.32
108591,1,0.0
108599,9,0.513
108600,1,0.0
108603,3,0.384
108604,1,0.0
108605,3,0.351
108606,3,0.351
108610,5,0.488
108612,2,0.235
108613,2,0.256
108614,1,0.0
108615,1,0.0
108616,2,0.256
108617,2,0.256
108624,3,0.4
108625,1,0.0
108626,4,0.512
108627,0,0.0
108628,3,0.406
108629,4,0.492
108630,4,0.37
108632,2,0.256
108633,1,0.0
108634,3,0.351
108635,4,0.448
108636,4,0.472
108637,4,0.396
108638,10,0.774
108639,3,0.39
108640,6,0.581
108642,2,0.256
108643,1,0.0
108647,1,0.0
108648,4,0.499
108651,2,0.256
108655,5,0.572
108656,6,0.585
108659,1,0.0
108661,1,0.0
108663,4,0.458
108664,9,0.778
108667,2,0.208
108672,1,0.0
108673,2,0.256
108675,4,0.472
108679,1,0.0
108684,1,0.0
108688,1,0.0
108690,1,0.0
108691,2,0.256
108693,1,0.0
108694,0,0.0
108697,2,0.256
108699,8,0.709
108700,5,0.594
108703,3,0.384
108704,1,0.0
108705,1,0.0
108709,9,0.613
108714,4,0.491
108717,4,0.491
108719,3,0.398
108721,2,0.235
108725,3,0.188
108726,4,0.47
108727,1,0.0
108729,4,0.492
108730,4,0.499
108733,2,0.235
108734,2,0.256
108739,3,0.406
108740,2,0.1
108741,1,0.0
108744,0,0.0
108749,5,0.56
108753,2,0.208
108757,1,0.0
108759,3,0.406
108760,3,0.406
108764,4,0.473
108766,3,0.32
108767,1,0.0
108768,4,0.492
108771,1,0.0
108772,3,0.406
108773,0,0.0
108776,13,0.635
108783,3,0.351
108785,5,0.501
108786,2,0.235
108787,6,0.598
108788,3,0.252
108789,3,0.406
108790,5,0.524
108791,3,0.107
108792,11,0.709
108796,11,0.709
108799,6,0.476
108800,0,0.0
108801,5,0.576
108803,2,0.208
108805,2,0.139
108806,1,0.0
108809,4,0.464
108811,3,0.353
108820,4,0.481
108821,3,0.384
108823,2,0.256
108836,2,0.256
108845,0,0.0
108846,0,0.0
108849,5,0.512
108850,1,0.0
108852,4,0.471
108853,3,0.384
108854,3,0.351
108856,5,0.531
108857,1,0.0
108864,0,0.0
108865,1,0.0
108866,6,0.441
108869,1,0.0
108871,3,0.067
108872,0,0.0
108874,1,0.0
108876,4,0.106
108877,4,0.153
108878,1,0.0
108879,2,0.208
108880,6,0.441
108881,1,0.0
108882,3,0.384
108883,0,0.0
108885,6,0.618
108886,3,0.384
108887,1,0.0
108888,3,0.384
108889,1,0.0
108890,2,0.256
108891,2,0.256
108892,2,0.235
108893,2,0.151
108894,1,0.0
108895,1,0.0
108898,0,0.0
108909,1,0.0
108910,3,0.39
108916,5,0.394
108917,5,0.478
108918,8,0.518
108921,7,0.6
108922,1,0.0
108923,8,0.719
108924,1,0.0
108925,4,0.368
108926,1,0.0
108927,2,0.256
108934,1,0.0
108936,4,0.338
108937,10,0.706
108939,1,0.0
108945,2,0.256
108948,0,0.0
108952,4,0.443
108953,2,0.256
108954,1,0.0
108955,2,0.235
108957,1,0.0
108960,2,0.151
108962,0,0.0
108964,8,0.529
108970,0,0.0
108972,8,0.529
108973,12,0.674
108975,1,0.0
108976,8,0.539
108978,6,0.54
108981,1,0.0
108985,2,0.249
108986,1,0.0
108988,6,0.549
108990,1,0.0
108994,1,0.0
108995,2,0.042
109000,1,0.0
109009,8,0.212
109010,5,0.453
109011,0,0.0
109012,7,0.315
109013,2,0.256
109016,3,0.39
109020,5,0.499
109021,1,0.0
109022,1,0.0
109023,4,0.512
109024,10,0.478
109025,10,0.478
109030,1,0.0
109031,6,0.118
109032,1,0.0
109033,1,0.0
109034,3,0.406
109038,4,0.492
109042,3,0.373
109047,2,0.256
109048,1,0.0
109049,6,0.603
109050,3,0.406
109051,5,0.388
109054,1,0.0
109055,4,0.426
109059,1,0.0
109063,1,0.0
109064,1,0.0
109065,4,0.512
109066,3,0.351
109068,1,0.0
109069,6,0.603
109083,4,0.459
109086,1,0.0
109089,1,0.0
109090,1,0.0
109092,1,0.0
109095,1,0.0
109096,0,0.0
109100,3,0.353
109102,2,0.256
109104,2,0.256
109105,3,0.384
109106,1,0.0
109107,2,0.235
109109,1,0.0
109111,1,0.0
109112,3,0.406
109113,1,0.0
109115,3,0.236
109122,6,0.536
109123,3,0.353
109124,6,0.569
109125,2,0.139
109126,5,0.493
109127,6,0.569
109130,2,0.254
109131,3,0.353
109134,6,0.606
109135,5,0.534
109138,4,0.448
109139,1,0.0
109140,2,0.208
109141,2,0.185
109147,3,0.39
109149,7,0.597
109150,2,0.185
109151,7,0.597
109154,7,0.597
109155,3,0.406
109158,7,0.347
109159,1,0.0
109163,8,0.538
109164,11,0.685
109166,2,0.235
109167,0,0.0
109168,0,0.0
109169,9,0.62
109171,1,0.0
109173,0,0.0
109174,2,0.235
109183,9,0.62
109184,2,0.235
109185,1,0.0
109186,1,0.0
109187,1,0.0
109188,3,0.384
109189,6,0.605
109193,1,0.0
109199,2,0.235
109200,4,0.363
109202,5,0.399
109203,1,0.0
109204,1,0.0
109205,0,0.0
109206,2,0.249
109217,5,0.399
109219,5,0.498
109220,3,0.353
109221,10,0.654
109222,12,0.671
109224,12,0.671
109228,3,0.39
109229,1,0.0
109233,1,0.0
109234,1,0.0
109235,1,0.0
109237,5,0.584
109238,3,0.313
109239,8,0.75
109240,4,0.491
109241,4,0.492
109242,4,0.472
109243,4,0.488
109244,3,0.371
109245,4,0.492
109246,3,0.384
109247,8,0.652
109248,1,0.0
109249,0,0.0
109253,1,0.0
109254,1,0.0
109261,1,0.0
109264,3,0.406
109265,1,0.0
109266,1,0.0
109267,1,0.0
109268,4,0.491
109269,0,0.0
109270,9,0.724
109271,2,0.256
109272,3,0.353
109273,4,0.372
109279,10,0.482
109280,1,0.0
109281,2,0.185
109282,3,0.384
109283,4,0.488
109286,2,0.256
109302,1,0.0
109303,2,0.235
109304,4,0.346
109305,1,0.0
109306,3,0.39
109308,5,0.575
109309,5,0.448
109310,2,0.256
109311,4,0.28
109312,3,0.318
109313,3,0.293
109314,1,0.0
109317,2,0.235
109318,4,0.488
109320,2,0.256
109321,3,0.384
109322,2,0.249
109324,1,0.0
109326,2,0.208
109332,9,0.696
109335,0,0.0
109340,4,0.488
109346,1,0.0
109347,1,0.0
109348,1,0.0
109350,4,0.488
109354,3,0.373
109355,6,0.545
109356,4,0.491
109357,4,0.414
109363,1,0.0
109365,1,0.0
109367,0,0.0
109373,1,0.0
109374,3,0.266
109377,0,0.0
109410,4,0.492
109411,6,0.443
109412,2,0.235
109413,3,0.384
109418,5,0.481
109425,9,0.663
109426,5,0.481
109428,1,0.0
109431,4,0.472
109432,2,0.256
109433,5,0.481
109434,5,0.481
109435,0,0.0
109438,3,0.351
109441,4,0.492
